A27,A24,A42,A41,A26,A22,A13,A16,A46,A15,A23,A39,A19,A35,A6,A45,A12,A25,A18,A38,A11,A14,A7,A1,A51,Bankrupt,Bankruptcy_Probability,Risk_Level
2.7325,0.14422,0.001409,0.12466,0.40159,0.002214,0.15299,0.40159,0.96575,908.89,0.052536,0.008828,0.052536,0.01387,0.0,0.59224,0.15135,0.34424,0.082542,0.40144,0.083352,0.082542,0.082542,0.082542,0.54537,0.0,0.022518258839579048,Low Risk
1.0841,-0.004567,0.0,1.955,-0.040204,0.0,-0.018399,-0.040204,0.99072,-9078.7,-0.026201,0.003662,-0.026201,0.004964,-0.006738,-0.42832,-0.078336,0.1149,-0.035517,0.5328,-0.035517,-0.035517,-0.035517,-0.035517,0.4534,0.0,0.22426156047287038,Low Risk
6.359,0.10201,0.13088,0.15396,0.17457,0.075234,0.19141,0.20046,1.8634,1820.8,0.090831,0.12745,0.11555,0.07326,0.0,0.64297,0.5449,0.088361,0.066422,0.77896,0.078253,0.066422,0.066422,0.052211,0.1219,0.0,0.024435141560042086,Low Risk
13.214,0.16258,0.089925,0.083593,0.37816,0.094785,0.14597,0.39112,0.96271,933.21,0.082238,0.031872,0.087076,0.033594,0.0,0.63706,0.36361,0.60437,0.091782,0.6223,0.098955,0.091782,0.091782,0.086683,0.25242,0.0,0.03168267955365493,Low Risk
0.78917,0.14433,0.073812,0.067833,0.10404,0.091093,0.019306,0.084722,1.5482,4308.2,-0.012925,0.073812,-0.017327,0.091093,0.1351,-0.082618,-0.077251,0.59909,-0.021384,0.60351,-0.021384,-0.021384,-0.021384,-0.015951,0.27682,0.0,0.01862002678693855,Low Risk
19.022,0.012252,0.00935,0.10506,0.30473,0.012931,0.048261,0.31408,0.9852,1162.1,0.007421,0.008513,0.008858,0.011773,-0.037455,0.033639,0.057648,-0.027191,0.012252,0.78748,0.012931,0.012252,0.012252,0.010264,0.21252,0.0,0.0641646694018896,Low Risk
1.1029,0.3981,0.10029,0.020537,1.3791,0.18177,0.14054,1.5943,2.5026,228.94,0.080734,0.10029,0.09971,0.18177,0.32151,0.57718,1.1312,0.83227,0.18073,0.83227,0.18073,0.18073,0.18073,0.14633,0.15977,0.0,0.007296010082008189,Low Risk
971.0,1.1288,0.4246771999999999,0.000711,9.21009599999998,0.58494,0.5771,9.96986399999998,26.50011999999998,7.652,0.4216051999999999,0.4177123999999998,0.4641939999999996,0.58301,0.0,6.7721,9.36795199999999,0.9444935999999998,0.59578,0.9843184,0.59639,0.59578,0.59578,0.47976,0.013253,0.0,0.0422217220361338,Low Risk
0.53361,0.20499,0.050706,0.11154,0.22884,0.097679,0.081867,0.25881,0.94595,1410.3,0.029856,0.050706,0.039337,0.097679,0.15668,0.30187,0.22628,0.38625,0.075779,0.66071,0.075779,0.075779,0.075779,0.057515,0.33489,0.0,0.0,
0.34194,0.29564,0.033068,0.14892,0.17839,0.10039,0.045306,0.21019,0.67463,1736.5,0.023933,0.033068,0.030788,0.10039,0.23333,0.27159,0.15371,0.3295,0.093468,0.37578,0.093468,0.093468,0.093468,0.072657,0.60807,0.0,0.0,
16.021,0.23273,0.093325,0.054398,0.54008,0.12054,0.14585,0.61966,1.9593,589.03,0.076216,0.076687,0.094946,0.099052,0.0,0.69015,0.61118,0.64959,0.12264,0.79934,0.13016,0.12264,0.12264,0.098444,0.20066,0.0,0.00358820848306493,Low Risk
0.0,0.025385,0.0,0.52697,0.094628,0.0,0.040537,0.094628,0.57215,3857.2,0.01344,0.001584,0.01344,0.002104,0.0,0.10005,0.040867,0.38607,0.017851,0.46086,0.019186,0.017851,0.017851,0.017851,0.43681,0.0,0.014240165542156218,Low Risk
8.1977,0.16631,0.078232,0.053924,0.50828,0.12856,0.11202,0.58474,1.0537,624.21,0.057183,0.074706,0.07183,0.12277,0.0,0.33844,0.54441,0.66398,0.11804,0.73112,0.13373,0.11804,0.11804,0.093973,0.21683,0.0,0.007535643357262516,Low Risk
5.9054,0.78703,0.4246771999999999,0.010585,2.6131,0.46629,0.5734,3.1959,3.8846,114.21,0.4216051999999999,0.4177123999999998,0.4641939999999996,0.46629,0.63242,4.6007,3.0556,0.84277,0.48043,0.84277,0.48043,0.48043,0.48043,0.38878,0.15723,0.0,0.006000569259962049,Low Risk
1.0841,0.072979,0.0,0.13214,0.3342,0.0,0.14816,0.3342,0.3834,1092.2,0.036329,0.004585,0.036329,0.009211,-0.25658,0.16163,0.10341,0.10428,0.072979,0.29104,0.072979,0.072979,0.072979,0.072979,0.70573,0.0,0.1072031590090592,Low Risk
0.96262,0.041834,0.044574,0.16183,0.17413,0.049721,0.095672,0.17517,0.44691,2083.7,0.027183,0.052884,0.027748,0.05899,0.0,0.1416,0.095248,0.38558,0.030952,0.67041,0.082603,0.030952,0.030952,0.030322,0.32496,0.0,0.04608143807054547,Low Risk
6.8563,0.16905,0.061488,0.14253,0.21694,0.10966,0.10627,0.21694,0.64611,1682.5,0.053194,0.040007,0.053194,0.071352,0.010734,1.0436,0.15758,0.11102,0.094871,0.31598,0.11086,0.094871,0.094871,0.094871,0.60206,0.0,0.03963872639284165,Low Risk
0.0,-0.053819,0.0,0.085515,-0.049079,0.0,-0.23543,-0.049079,0.47863,-7437.1,-0.23543,0.006847,-0.23543,0.001565,-0.044939,-1.1477,-0.11434,-0.098757,-0.053819,0.52372,-0.053557,-0.053819,-0.053819,-0.053819,0.47069,0.0,0.04564491097881474,Low Risk
0.0,0.13429,0.0,7.337411999999984,0.17471,0.0,0.11705,0.17471,0.23725,2089.2,0.11587,0.010986,0.11587,0.012733,0.0,0.83021,0.20631,0.22226,0.13429,0.32962,0.20432,0.13429,0.13429,0.13429,0.6509,0.0,0.027548776249085385,Low Risk
16.305,0.19332,0.049589,0.125,0.24921,0.090661,0.072108,0.29437,1.0586,1239.9,0.045313,0.054837,0.056377,0.10025,0.0,0.29749,0.32453,0.54979,0.10307,0.67835,0.10863,0.10307,0.10307,0.082844,0.3176,0.0,0.07803756087296512,Low Risk
0.79436,0.14767,0.074532,0.094415,0.2788,0.072355,0.096173,0.32922,1.5245,1108.7,0.054255,0.074532,0.068982,0.072355,0.11587,0.38692,0.24896,0.69652,0.066968,0.71112,0.066968,0.066968,0.066968,0.052671,0.269,0.0,0.0068755170755170755,Low Risk
12.185,0.53103,0.12484,0.026363,0.95204,0.47011,0.1232,1.1679,1.219,312.54,0.091892,0.12547,0.11466,0.47249,0.0,1.1842,1.0968,0.41057,0.43177,0.60633,0.47035,0.43177,0.43177,0.34603,0.39367,0.0,0.03281150646971346,Low Risk
3.9691,0.2522,0.0586,0.085536,0.30027,0.15834,0.070918,0.3665,0.5174,995.92,0.041295,0.058518,0.05411,0.15812,0.0,0.30365,0.27964,0.31658,0.14621,0.47714,0.1861,0.14621,0.14621,0.11158,0.52286,0.0,0.17140221842593442,Low Risk
5.1754,0.13245,0.053914,0.11139,0.2808,0.088157,0.12012,0.30307,0.52657,1204.3,0.046596,0.053625,0.055424,0.087685,0.0,0.23187,0.18169,0.34529,0.090627,0.48875,0.10766,0.090627,0.090627,0.076191,0.4988,0.0,0.0644157637990919,Low Risk
301.57,0.43603,0.13535,0.058069,0.49067,0.24647,0.16202,0.59669,1.0834,611.7,0.11271,0.1383,0.1415,0.25184,0.0,0.77038,0.53181,0.49971,0.25768,0.50555,0.25849,0.25768,0.25768,0.20525,0.48453,0.0,0.07388089549594351,Low Risk
5848.95999999984,0.56168,0.057806,0.03512,0.76867,0.47977,0.060271,0.94992,1.6655,384.24,0.046357,0.058079,0.057857,0.48203,0.0,0.282825,0.91187,0.45824,0.48019,0.4734,0.4802,0.48019,0.48019,0.38475,0.5266,0.0,0.21111568803484218,Low Risk
9.7627,0.22334,0.10952,0.060946,0.47362,0.13078,0.17181,0.5395,0.45072,676.56,0.086177,0.10834,0.10716,0.12936,0.0,0.52356,0.34219,0.39196,0.12795,0.61974,0.14135,0.12795,0.12795,0.1029,0.37392,0.0,0.03600655265996094,Low Risk
1.9957,0.72506,0.16555,0.017319,1.859,0.31329,0.17412,1.859,1.8765,196.34,0.16186,0.16555,0.16186,0.31329,0.72506,1.1399,1.7281,0.81404,0.30633,0.81404,0.30633,0.30633,0.30633,0.30633,0.17726,0.0,0.004833618850285516,Low Risk
0.0,0.40644,0.0,0.30778,1.0625,0.0,0.22182,1.0625,2.5316,343.54,0.19921,0.001709,0.19921,0.001993,0.0,1.2655,0.99211,0.37192,0.23228,0.75794,0.23228,0.23228,0.23228,0.23228,0.23413,0.0,0.001935483870967742,Low Risk
726.03,0.65868,0.27212,0.02227,1.4938,0.39127,0.32631,1.4952,1.804,244.12,0.27147,0.27266,0.27177,0.39205,0.0,2.9189,1.2452,0.42327,0.39076,0.6862,0.3913,0.39076,0.39076,0.39033,0.3138,0.0,0.01109201607661426,Low Risk
0.36549,0.10962,0.035168,0.11395,0.25103,0.073451,0.096929,0.27293,0.52855,1337.3,0.021853,0.035168,0.02963,0.073451,0.079124,0.19765,0.10334,0.24579,0.061885,0.38869,0.061885,0.061885,0.061885,0.045642,0.59884,0.0,0.012940781440781441,Low Risk
3.4654,0.29854,0.079845,0.03418,0.82058,0.1493,0.11661,0.82058,1.2785,444.81,0.057869,0.071735,0.057869,0.13414,0.0,0.42394,0.40723,0.13433,0.10821,0.73428,0.15129,0.10821,0.10821,0.10821,0.26572,0.0,0.059983978502808524,Low Risk
0.12674,0.10587,0.01286,0.13949,0.21369,0.025467,0.062505,0.22674,1.0328,1609.7,0.006793,0.01286,0.010391,0.025467,0.085615,0.08375,0.037694,0.39556,0.020578,0.39556,0.020578,0.020578,0.020578,0.013452,0.54592,0.0,0.011633662888835303,Low Risk
1.0841,0.050267,0.002573,4.1509,0.028865,0.007023,0.011396,0.035572,0.73457,10261.0,0.009247,0.007467,0.011396,0.020382,0.0,0.070298,0.035653,0.10828,0.031107,0.1255,0.031107,0.031107,0.031107,0.025242,0.87251,0.0,0.2152657934933501,Low Risk
2.071,0.2426,0.035692,0.28831,0.083063,0.063208,0.054428,0.11342,0.2508,3218.3,0.02007,0.060043,0.034636,0.10633,0.0,0.079323,0.090684,0.14207,0.061337,0.32293,0.091858,0.061337,0.061337,0.035542,0.67638,0.0,0.2223078691205022,Low Risk
-1.4938,-0.030607,-0.012151,2.3456,0.007442,-0.020769,0.006328,0.007442,0.30192,37395.11999999996,-0.017907,-0.016451,-0.017907,-0.028118,-0.42763,-0.058828,-0.053415,-0.45824,-0.030607,0.36573,-0.016703,-0.030607,-0.030607,-0.030607,0.57301,0.0,0.25990793452745214,Low Risk
50.92,0.22677,0.057939,0.045864,0.69296,0.064426,0.11312,0.79056,2.9432,461.7,0.053099,0.067137,0.067065,0.074654,0.0,0.99479,0.52072,0.46377,0.074574,0.8409,0.075839,0.074574,0.074574,0.059044,0.14321,0.0,0.022470852559410847,Low Risk
8.7388,0.096709,0.044547,0.095626,0.34924,0.096417,0.071441,0.34924,1.056,1045.1,0.044682,0.044433,0.044682,0.09617,0.066521,0.88567,0.325,0.5475,0.096709,0.70244,0.10774,0.096709,0.096709,0.096709,0.29756,0.0,0.1635958839130013,Low Risk
3.284,0.13116,0.035823,0.20734,0.14765,0.12857,0.039273,0.16377,0.67932,2228.7,0.032678,0.035415,0.036544,0.12711,-0.22164,0.2878,0.1524,-0.10435,0.13116,0.13934,0.17031,0.13116,0.13116,0.11728,0.86066,0.0,0.29430599117356127,Low Risk
23.385,0.69824,0.37772,0.025133,1.0856,0.35015,0.39868,1.3271,1.8049,275.04,0.30543,0.37713,0.37797,0.3496,0.0,4.036,1.6654,0.66443,0.35038,0.78961,0.36535,0.35038,0.35038,0.28313,0.21039,0.0,0.002072674568954315,Low Risk
4.1258,0.18725,0.25761,0.061103,0.36739,0.22842,0.2736,0.44545,1.2481,819.4,0.14819,0.038917,0.19614,0.034507,0.0,1.2839,0.56815,0.45402,0.17391,0.68519,0.22928,0.17391,0.17391,0.1314,0.30611,0.0,0.08231228003052181,Low Risk
0.65673,0.34453,0.061657,0.075876,0.43473,0.1697,0.073647,0.43473,0.44209,839.59,0.061901,0.061657,0.061901,0.1697,0.34453,0.65499,0.3654,0.51509,0.17037,0.51509,0.17037,0.17037,0.17037,0.17037,0.46625,0.0,0.01682925276585978,Low Risk
0.0,0.07783,0.0,0.14057,0.45245,0.0,0.08083,0.45245,0.5779,806.72,0.038466,0.026651,0.038466,0.053924,0.0,0.15331,0.22284,0.63254,0.07783,0.64582,0.084306,0.07783,0.07783,0.07783,0.34926,0.0,0.008388095238095238,Low Risk
16.959,0.13819,0.063679,0.094683,0.27818,0.1467,0.076949,0.33593,0.94833,1086.5,0.046757,0.06106,0.059986,0.14066,0.0,0.75461,0.27976,0.31742,0.13819,0.4723,0.14684,0.13819,0.13819,0.10772,0.49396,0.0,0.07691029363758763,Low Risk
2.5194,0.36793,0.20296,0.001782,9.21009599999998,0.3681,0.23656,9.96986399999998,24.789,19.793,0.20286,0.20296,0.20286,0.3681,0.36793,5.4219,9.36795199999999,0.9279,0.36793,0.9279,0.36793,0.36793,0.36793,0.36793,0.023266,0.0,0.10687585078591616,Low Risk
0.50605,0.11575,0.04794,0.2667,0.10719,0.019459,0.16088,0.11397,0.38823,3202.6,0.025237,0.04794,0.034811,0.019459,0.091172,0.10127,0.042027,0.41675,0.01413,0.65351,0.01413,0.01413,0.01413,0.010244,0.33621,0.0,0.004724358974358974,Low Risk
1033.7,0.34401,0.27476,0.013803,2.0351,0.33703,0.30987,2.4602,4.851,148.36,0.2269,0.27372,0.28044,0.33576,0.0,28.424,2.2265,0.83392,0.34401,0.8455,0.34433,0.34401,0.34401,0.27833,0.1545,0.0,0.005219103621903414,Low Risk
32.657,0.45679,0.088893,0.055417,0.58953,0.46654,0.091499,0.58953,0.88293,619.14,0.087035,0.074276,0.087035,0.38983,0.0,4.5296,0.56993,-0.13593,0.45679,0.18543,0.47108,0.45679,0.45679,0.45679,0.80148,0.0,0.16105992003898226,Low Risk
0.29758,0.065724,0.029005,0.26891,0.076168,0.051283,0.036347,0.07955,0.53132,4588.3,0.007945,0.029005,0.009491,0.051283,0.055776,0.060413,0.031952,0.13845,0.01678,0.42113,0.01678,0.01678,0.01678,0.014048,0.52517,0.0,0.0008421052631578947,Low Risk
7.3294,0.014515,0.016432,0.086595,0.34875,0.01671,0.049516,0.36885,0.19838,989.56,0.011575,0.021211,0.014273,0.021571,0.0,0.042357,0.11365,0.016982,0.014515,0.86776,0.016795,0.014515,0.014515,0.011771,0.12772,0.0,0.10513579391255204,Low Risk
103.21,0.097498,0.026677,0.18491,0.14875,0.093515,0.038844,0.17924,0.68203,2036.4,0.019847,0.021578,0.026454,0.07564,-0.030245,0.20027,0.12612,0.044884,0.092733,0.24032,0.093639,0.092733,0.092733,0.069573,0.73531,0.0,0.3182914757061417,Medium Risk
5848.95999999984,0.5443,0.22812,0.022473,1.4954,0.49308,0.2388,1.4954,2.1413,244.09,0.23005,0.22492,0.23005,0.48616,0.0,49.686759999999886,1.4785,0.49006,0.49725,0.66366,0.49733,0.49725,0.49725,0.49725,0.33633,0.0,0.012012108176676427,Low Risk
8.5591,0.2309,0.051713,0.081441,0.30786,0.19875,0.071059,0.3918,0.92277,931.59,0.033317,0.06853,0.048541,0.26338,0.0,1.1294,0.26963,0.2864,0.18656,0.30296,0.20978,0.18656,0.18656,0.12805,0.69191,0.0,0.0982419832786635,Low Risk
1.2187,0.29896,0.10869,0.068427,0.25739,0.16111,0.095292,0.32391,0.97485,1126.9,0.043065,0.10869,0.062632,0.16111,0.22162,0.28053,0.21919,0.53029,0.092837,0.54282,0.092837,0.092837,0.092837,0.063833,0.42355,0.0,0.032724092031415124,Low Risk
0.0,0.10921,0.0,0.73867,0.13817,0.0,0.059242,0.13817,0.82926,2641.6,0.039894,0.016179,0.039894,0.0189,0.0,0.19173,0.098348,0.35936,0.046603,0.49914,0.059809,0.046603,0.046603,0.046603,0.47386,0.0,0.0008421052631578947,Low Risk
124.53,0.24615,0.070365,0.08243,0.27731,0.095972,0.10338,0.40851,5.6404,893.5,0.038207,0.13149,0.071409,0.17935,0.0,0.56268,0.99357,0.52371,0.097397,0.65485,0.098167,0.097397,0.097397,0.052112,0.098027,0.0,0.05111215386080477,Low Risk
64.552,0.35593,0.2121,0.004933,5.5641,0.35607,0.23752,6.7546,10.636,54.037,0.17015,0.21083,0.21202,0.35394,0.0,1.4569,6.0359,0.85269,0.35593,0.94097,0.36145,0.35593,0.35593,0.28565,0.058969,0.0,0.04217368647053726,Low Risk
2.2513,0.13877,0.033425,0.44489,0.034193,0.061615,0.021243,0.044137,0.68316,8269.7,0.01382,0.039349,0.018606,0.072535,0.0,0.15991,0.067618,0.10265,0.034299,0.49258,0.061668,0.034299,0.034299,0.025476,0.50725,0.0,0.24738758093104693,Low Risk
0.79604,0.58142,0.073439,0.079157,0.38603,0.1929,0.090821,0.47501,1.3245,768.4,0.067836,0.073439,0.084849,0.1929,0.47283,0.7497,0.44378,0.49774,0.22287,0.49774,0.22287,0.22287,0.22287,0.17818,0.5022,0.0,0.007696608946608946,Low Risk
8.7064,0.021699,0.11314,0.17903,0.16803,0.16421,0.11932,0.16803,0.70601,2172.3,0.10025,0.099154,0.10025,0.14391,-0.28425,2.1765,0.14372,-0.13876,0.1455,-0.030643,0.16436,0.1455,0.1455,0.1455,1.0124,0.0,0.1605691996065211,Low Risk
1.1522,0.32353,0.10327,0.02762,1.0487,0.09569,0.21867,1.1446,2.2111,318.89,0.076215,0.10327,0.094533,0.09569,0.26611,0.5019,0.66453,0.69678,0.087594,0.74199,0.087594,0.087594,0.087594,0.070621,0.13181,0.0,5.3763440860215054e-05,Low Risk
0.91441,0.083257,0.006065,0.018429,1.6621,0.010198,0.039373,1.739,13.717,209.89,0.002744,0.005937,0.004485,0.009982,0.0,0.019004,0.19808,0.88882,0.00754,0.96193,0.018693,0.00754,0.00754,0.004613,0.038067,0.0,0.06651689340260626,Low Risk
13.649,0.1203,0.073308,0.063684,0.46223,0.12981,0.15689,0.50609,0.16892,721.21,0.054339,0.045967,0.067937,0.081395,0.0,0.32061,0.2566,0.096747,0.1203,0.53079,0.12981,0.1203,0.1203,0.09622,0.46881,0.0,0.1181011362232068,Low Risk
8.3104,0.13489,0.071524,0.081672,0.34628,0.086315,0.11891,0.38802,0.65007,940.66,0.052567,0.02605,0.06536,0.031437,0.0,0.31823,0.293,0.57197,0.078877,0.68133,0.089264,0.078877,0.078877,0.063438,0.26921,0.0,0.02245856078296874,Low Risk
2.1001,0.050616,0.041257,0.076588,0.51397,0.029607,0.10596,0.40446,2.1901,902.44,0.061886,0.17734,0.033197,0.12726,0.046039,0.28172,0.19003,0.7171,0.023823,0.87464,0.037921,0.023823,0.023823,0.044411,0.12536,0.0,0.05006939363861944,Low Risk
0.0,0.11392,0.0,0.40614,0.20728,0.0,0.050989,0.20728,0.75538,1760.9,0.0308,0.012315,0.0308,0.026408,0.0,0.36404,0.16152,0.44228,0.066047,0.53459,0.067773,0.066047,0.066047,0.066047,0.40892,0.0,0.0,
18.247,0.42897,0.19243,0.007016,4.0048,0.2175,0.24967,4.6996,10.105,77.667,0.15278,0.18955,0.18969,0.21425,0.0,1.5692,4.6088,0.69934,0.21441,0.93995,0.22633,0.21441,0.21441,0.17269,0.046522,0.0,0.05293319046106253,Low Risk
-0.56435,-0.033943,-0.012711,0.72991,0.039883,-0.028874,0.015385,0.039883,0.52562,9151.8,-0.014942,-0.010226,-0.014942,-0.023231,0.0,-0.13653,-0.038735,0.082868,-0.033943,0.12371,0.01722,-0.033943,-0.033943,-0.033943,0.87629,0.0,0.2006773016600618,Low Risk
0.94624,0.11189,0.061265,0.19857,0.15227,0.055055,0.12251,0.16762,1.1325,2177.5,0.049868,0.071004,0.061088,0.063807,0.0,0.5925,0.18489,0.22722,0.054896,0.69753,0.11308,0.054896,0.054896,0.044813,0.29692,0.0,0.034288837226200256,Low Risk
1.407,0.25099,0.12399,0.10899,0.24791,0.1914,0.13935,0.30148,1.0266,1210.7,0.099156,0.12399,0.12392,0.1914,0.19952,1.6735,0.26808,0.25079,0.19129,0.25079,0.19129,0.19129,0.19129,0.15307,0.71355,0.0,0.08239428109747787,Low Risk
19.386,0.27938,0.09695,0.087462,0.36086,0.29384,0.10796,0.36499,0.9448,1000.0,0.09096,0.098021,0.09218,0.29709,-0.48329,2.1095,0.3245,-0.070073,0.27938,0.10349,0.29454,0.27938,0.27938,0.27569,0.86098,0.0,0.39026226674372916,Medium Risk
5.9176,0.13307,0.086189,0.098629,0.25241,0.15458,0.096299,0.30053,0.94806,1214.5,0.058773,0.050377,0.074195,0.09035,0.0,3.396,0.35697,0.22526,0.13307,0.59557,0.15919,0.13307,0.13307,0.10541,0.37277,0.0,0.06601040991013805,Low Risk
0.58996,0.1213,0.05894,0.079226,0.39747,0.15092,0.070596,0.39757,0.70067,918.07,0.055833,0.05894,0.055851,0.15092,0.11024,0.5063,0.37273,0.50277,0.14301,0.57376,0.14301,0.14301,0.14301,0.14297,0.3837,0.0,0.035341981843267804,Low Risk
3.8387,0.21661,0.22683,0.095058,0.22561,0.29093,0.1855,0.2672,1.7577,1366.0,0.14002,0.22711,0.16888,0.29129,-0.076329,0.45161,1.3039,0.10325,0.21661,0.82437,0.2924,0.21661,0.21661,0.17958,0.16613,0.0,0.09609217717406623,Low Risk
51.856,0.51858,0.22456,0.013228,2.6475,0.24187,0.30428,2.6475,6.5945,137.87,0.23922,0.20927,0.23922,0.2254,0.30804,2.0883,3.2919,0.86929,0.25766,0.88241,0.26232,0.25766,0.25766,0.25766,0.07827,0.0,0.018224788494175862,Low Risk
1.1929,0.46646,0.10653,0.035881,0.75953,0.19685,0.13724,0.88818,1.0026,410.95,0.082306,0.10653,0.10218,0.19685,0.37512,0.8389,0.66131,0.69558,0.18883,0.69558,0.18883,0.18883,0.18883,0.1521,0.28554,0.0,4.060492517042452e-05,Low Risk
3.5113,0.30918,0.26521,0.002513,9.21009599999998,0.34395,0.28602,9.96986399999998,14.96,30.513,0.2384,0.26521,0.2384,0.34395,0.30918,1.7183,9.36795199999999,0.90236,0.30918,0.90236,0.30918,0.30918,0.30918,0.30918,0.03101,0.0,0.11984786441878792,Low Risk
46.711,0.15165,0.01576,0.39315,0.087324,0.064328,0.020786,0.098966,0.81671,3688.1,0.016293,0.016008,0.018738,0.065343,-0.00447,0.23738,0.091124,0.062035,0.076485,0.14819,0.077862,0.076485,0.076485,0.066505,0.83935,0.0,0.13997377297825966,Low Risk
0.28753,0.11545,0.027844,0.22745,0.13613,0.032612,0.054525,0.15053,0.88122,2424.8,0.024795,0.027844,0.030012,0.032612,0.093237,0.22386,0.11173,0.5033,0.035151,0.61296,0.035151,0.035151,0.035151,0.029041,0.3146,0.0,0.0010526315789473684,Low Risk
0.49825,0.10083,0.049095,0.050026,0.61683,0.051738,0.11811,0.61683,1.421,591.74,0.041365,0.049095,0.041365,0.051738,0.10083,0.34527,0.21602,0.66024,0.043592,0.66024,0.043592,0.043592,0.043592,0.043592,0.20179,0.0,0.0,
1.3887,0.032577,0.063224,0.21495,0.080267,0.072242,0.074239,0.096361,0.37149,3787.8,0.005592,0.040545,0.017991,0.046328,-0.082535,0.025,0.04266,-0.004363,0.020557,0.51809,0.072579,0.020557,0.020557,0.006389,0.48189,0.0,0.2126061115355557,Low Risk
-0.58877,-0.12165,-0.061238,-2.0012,0.015877,-0.096898,0.00407,0.008755,0.54684,37395.11999999996,-0.04622,-0.061238,-0.049531,-0.096898,-0.12201,-0.50997,-0.10754,0.2335,-0.078374,0.24027,-0.078374,-0.078374,-0.078374,-0.073135,0.72879,0.0,0.12561940073322436,Low Risk
0.17065,0.10936,0.016966,0.11718,0.26614,0.01703,0.11634,0.26863,0.85254,1358.7,0.010718,0.016966,0.011795,0.01703,0.088797,0.095582,0.028332,0.52227,0.011839,0.53912,0.011839,0.011839,0.011839,0.010758,0.41786,0.0,0.00356043956043956,Low Risk
9.9048,0.1551,0.4246771999999999,0.0,0.2217049999999999,0.062262,0.0,0.245845,1.02665,846.26,0.0,0.4177123999999998,0.0,0.060655,0.0,0.0,0.17239,0.38452,0.059653,0.61215,0.075306,0.059653,0.059634,0.04966,0.34101,0.0,0.08747122892042175,Low Risk
6.0892,0.78869,0.37891,0.006262,5.2544,0.37832,0.41322,5.2562,5.9887,69.442,0.37923,0.37891,0.37937,0.37832,0.78852,5.5995,4.8256,0.92149,0.37878,0.92149,0.37878,0.37878,0.37878,0.37864,0.078494,0.0,0.0,
0.49884,0.05787,0.047614,0.19508,0.17627,0.074968,0.093235,0.20334,0.34463,1795.0,0.051163,0.047614,0.063574,0.074968,0.042306,0.54851,0.22034,0.25181,0.1001,0.51946,0.1001,0.1001,0.1001,0.080556,0.45428,0.0,0.029653910996844897,Low Risk
2.9874,0.13539,0.050829,0.17346,0.10789,0.099217,0.046821,0.14097,0.46516,2589.1,0.022838,0.061563,0.033825,0.12017,0.002672,0.25165,0.1834,0.24833,0.066026,0.62862,0.099238,0.066026,0.066026,0.044579,0.36001,0.0,0.11398346007714122,Low Risk
0.0,0.27441,0.0,1.3243,0.41868,0.0,0.074861,0.41868,0.81945,871.79,0.070361,0.006779,0.070361,0.011225,0.0,0.21858,0.76891,0.69583,0.11651,0.84652,0.11861,0.11651,0.11651,0.11651,0.15153,0.0,0.0038490566037735845,Low Risk
1.3456,-0.16645,0.026815,0.34872,0.061397,0.046069,0.035778,0.061397,0.64383,5944.9,0.006891,0.008395,0.006891,0.014423,-0.17829,0.061117,0.01389,-0.13234,0.011839,0.14539,0.046075,0.011839,0.011839,0.011839,0.85239,0.0,0.15470015005920548,Low Risk
2.5572,0.55076,0.2065,0.022692,1.2103,0.24844,0.26633,1.4598,1.7649,250.04,0.16299,0.2065,0.2085,0.24844,0.42825,1.192,1.1428,0.72349,0.25084,0.72349,0.25084,0.25084,0.25084,0.1961,0.2195,0.0,0.000338696807663332,Low Risk
1.0663,0.50967,0.099534,0.02519,1.1068,0.19428,0.13776,1.2938,1.6826,282.13,0.078416,0.099534,0.098322,0.19428,0.40307,0.92016,1.278,0.74982,0.19192,0.8075,0.19192,0.19192,0.19192,0.15306,0.15017,0.0,0.001894736842105263,Low Risk
0.0,0.14392,0.0,0.019846,1.9589,0.0,0.52786,1.9589,0.90835,186.33,0.075266,0.003057,0.075266,0.005845,0.0,0.96353,0.34943,0.39409,0.14392,0.58815,0.14447,0.14392,0.14392,0.14392,0.41185,0.0,0.006573105616639691,Low Risk
0.34623,0.045715,0.033256,0.45512,0.027237,0.026955,0.021458,0.030102,0.54613,12126.0,0.001178,0.033256,0.00322,0.026955,0.033766,0.004504,0.011416,0.4199,0.00261,0.76906,0.00261,0.00261,0.00261,0.000955,0.22863,0.0,0.055059175877569276,Low Risk
8.8972,0.12317,0.041491,0.18571,0.13738,0.098193,0.044788,0.1629,1.2461,2240.7,0.029912,0.054463,0.036929,0.12889,0.0,3.5186,0.13431,0.32678,0.087397,0.3493,0.098433,0.087397,0.087397,0.070792,0.6507,0.0,0.12502674123722082,Low Risk
3.6487,0.16448,0.10153,0.11643,0.26576,0.15241,0.12909,0.26732,0.51804,1365.4,0.091621,0.10504,0.092373,0.15768,0.0,0.59988,0.42091,0.14238,0.13866,0.67058,0.18043,0.13866,0.13866,0.13753,0.32942,0.0,0.05447364477766686,Low Risk
